Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Cartona is a B2B e-commerce marketplace that connects buyers and sellers across the supply chain.,Cartona,0,7,ORG,
"CathVision helps guide ablation therapy of cardiac arrhythmia with novel hardware, software and data science.",CathVision,0,10,ORG,
Sibel Health develops a neonatal epidermal system designed for wireless vital signs monitoring.,Sibel Health,0,12,ORG,
"Doodles is a web3 NFT, media, and entertainment brand.",NFT,18,21,ORG,
Nitra brings all-in-one finance to the traditional industries of America.,one,20,23,CARDINAL,
Nitra brings all-in-one finance to the traditional industries of America.,America,65,72,GPE,
Wealthfront is a next-gen banking service that helps manage money for both short-term and long-term wealth.,Wealthfront,0,11,GPE,
UDO Games operates as a mobile gaming startup.,UDO Games,0,9,ORG,
Pomelo is a fintech startup combining credit and international money transfer in one unified product.,Pomelo,0,6,PERSON,
Pomelo is a fintech startup combining credit and international money transfer in one unified product.,one,81,84,CARDINAL,
Neurolens designs prescription lenses that add a contoured prism to bring the eyes into alignment.,Neurolens,0,9,GPE,
Peer Robotics is an industrial automation company that provides an easier and cost efficient way to integrate and deploy mobile robots.,Peer Robotics,0,13,ORG,
"Psych Hub is a website that offers short movies and Learning Hubs about mental health, substance abuse, and crime prevention.",Learning Hubs,52,65,PERSON,
ProntoPro is a marketplace that connects people in need with artisans and professional workers and small businesses.,ProntoPro,0,9,ORG,
UpGrad is an online higher education platform providing various programs.,UpGrad,0,6,ORG,
Sender Wallet is a NEAR ecological encrypted wallet.,Sender Wallet,0,13,PERSON,
Sender Wallet is a NEAR ecological encrypted wallet.,NEAR,19,23,ORG,
"Venue helps culture-obsessed companies turn their recurring rituals - like All Hands, Town Halls, Exec AMAs, and more",All Hands,75,84,ORG,
B+J Studios is the 0 to 1 builder studio developing world-class blockchain-based solutions.,B+J Studios,0,11,ORG,
B+J Studios is the 0 to 1 builder studio developing world-class blockchain-based solutions.,1,24,25,CARDINAL,
Byte Kitchen builds ghost kitchens that make the best dishes from the best restaurants.,Byte Kitchen,0,12,PERSON,
RipeLocker is an agtech company that develops containers designed to extend the life of perishables.,RipeLocker,0,10,ORG,
Bachan's is a food and beverage company that produces traditional Japanese barbecue sauce to serve customers.,Bachan,0,6,ORG,
Bachan's is a food and beverage company that produces traditional Japanese barbecue sauce to serve customers.,Japanese,66,74,NORP,
"Renkube is a business with a focus on renewable energy, and its innovators are in the field of solar panel Motion Free Optical Tracking.",Motion Free Optical Tracking,107,135,ORG,
Betr is a direct-to-consumer micro-betting that introduces instant gratification to sports betting.,Betr,0,4,ORG,
Twid (That’s What I Do) is India’s first rewards-based payment network.,India,27,32,GPE,
Twid (That’s What I Do) is India’s first rewards-based payment network.,first,35,40,ORDINAL,
"Jiminny allows users to record, transcribe, and analyze calls and meetings in real-time to help capture important data points.",Jiminny,0,7,ORG,
Dwija Foods is a B2B beverage vending company.,Dwija Foods,0,11,ORG,
Myplanet is an online software developer that provides customized product production and retail platform engineering.,Myplanet,0,8,PRODUCT,
"INK Games is a technology startups that creates virtual playground for gamers, social influencers, and online users.",INK Games,0,9,ORG,
Landa is an app for real estate investing.,Landa,0,5,ORG,
Majoo is a business Software-as-a-Service provider for small and medium-sized enterprises solutions.,Software,20,28,ORG,
boomerank is a SaaS that helps eCommerce companies grow automatically with help of a powerful AI and the creation of an immense data hub.,boomerank,0,9,ORG,
boomerank is a SaaS that helps eCommerce companies grow automatically with help of a powerful AI and the creation of an immense data hub.,AI,94,96,ORG,
NMB Bank is a commercial bank in Nepal that provides banking and financial services.,NMB Bank,0,8,ORG,
NMB Bank is a commercial bank in Nepal that provides banking and financial services.,Nepal,33,38,GPE,
iFood is an online food ordering and delivery platform that offers a list of restaurants.,iFood,0,5,ORG,
Stacked is developing a web3-based version of Twitch for video game streaming.,Twitch,46,52,NORP,
Pinata is a media management company that provides media infrastructure and NFT platforms for creators and developers.,Pinata,0,6,ORG,
Pinata is a media management company that provides media infrastructure and NFT platforms for creators and developers.,NFT,76,79,ORG,
ProfilePrint provides a food ingredient analysis platform.,ProfilePrint,0,12,ORG,
Savana is a software company that provides a digital banking platform.,Savana,0,6,GPE,
Vestaboard develops an internet-connected display intended to help design and provide information through wall-hanging screens.,Vestaboard,0,10,ORG,
MyDr NOW is a Health Care Company On demand.,a Health Care Company On,12,36,ORG,
Ambassador Labs is making it easy for developers to build resilient microservices.,Labs,11,15,PERSON,
28 by Evie is a women’s fitness company that currently operates in stealth mode.,28,0,2,CARDINAL,
AI/ML Boutique Fitness Automation Software Platform / Vertical SaaS serving $2B Boutique Fitness &amp; Personal Training Market,AI/ML Boutique Fitness Automation Software Platform / Vertical,0,62,ORG,
AI/ML Boutique Fitness Automation Software Platform / Vertical SaaS serving $2B Boutique Fitness &amp; Personal Training Market,$2B Boutique Fitness &,76,98,MONEY,
AI/ML Boutique Fitness Automation Software Platform / Vertical SaaS serving $2B Boutique Fitness &amp; Personal Training Market,Personal Training Market,103,127,ORG,
Lazada Group operates an online shopping and selling destination in Southeast Asia.,Lazada Group,0,12,ORG,
Lazada Group operates an online shopping and selling destination in Southeast Asia.,Southeast Asia,68,82,LOC,
Reliance Partners operates as a trucking and commercial insurance agency.,Reliance Partners,0,17,ORG,
Junto is an EdTech that offers digital live training for companies.,EdTech,12,18,ORG,
Ribbon Communications is a company with two decades of leadership in real-time communications.,Ribbon Communications,0,21,ORG,
Ribbon Communications is a company with two decades of leadership in real-time communications.,two decades,40,51,DATE,
Meson offers minute-fast swaps across all major blockchains with virtually no fees and slippage.,Meson,0,5,GPE,
"Homeward is focused on improving access to high-quality, affordable primary and specialty care in rural communities.",Homeward,0,8,PERSON,
iQure Pharma is a global biotech company that develops new therapeutics for patients and physicians.,Pharma,6,12,PERSON,
India's largest Digital Distribution Network,India,0,5,GPE,
India's largest Digital Distribution Network,Digital Distribution Network,16,44,ORG,
Apeiron Bioenergy is an integrated global player in the entire chain of bioenergy products from feedstock to the end and by-products.,Apeiron Bioenergy,0,17,PERSON,
The Cape Town Stock Exchange is a south Africa’s stock exchange for small- and medium-sized businesses.,The Cape Town Stock Exchange,0,28,ORG,
The Cape Town Stock Exchange is a south Africa’s stock exchange for small- and medium-sized businesses.,Africa,40,46,LOC,
"Provention Bio is a clinical stage biopharmaceutical dedicated to sourcing, developing and commercializing novel therapeutics.",Provention Bio,0,14,ORG,
"Medication Delivery, Third-Party Administration services, Data Management, Risk-Management",Third-Party Administration,21,47,ORG,
"Medication Delivery, Third-Party Administration services, Data Management, Risk-Management",Data Management,58,73,ORG,
The 1937 Group is the first vertically integrated cannabis company that is owned by a minority.,1937,4,8,DATE,
The 1937 Group is the first vertically integrated cannabis company that is owned by a minority.,first,22,27,ORDINAL,
Sunday Design offers modern products made in India but designed in Italy.,Sunday Design,0,13,ORG,
Sunday Design offers modern products made in India but designed in Italy.,India,45,50,GPE,
Sunday Design offers modern products made in India but designed in Italy.,Italy,67,72,GPE,
Memorial Sloan - Kettering Cancer Center develops health-related apps and educational programs for mobile platforms.,Memorial Sloan -,0,16,PERSON,
LUMOS is a MarTech platform with the mission to empower businesses to connect with customers in the right place at the right time,MarTech,11,18,ORG,
Cap Hill Brands is a consumer products company that invests in and operates great e-commerce and DTC brands.,Cap Hill Brands,0,15,PERSON,
Cap Hill Brands is a consumer products company that invests in and operates great e-commerce and DTC brands.,DTC,97,100,ORG,
The company Floryo sells processed flour.,Floryo,12,18,ORG,
Onsite is a single app that you can use to manage all of your construction projects.,Onsite,0,6,ORG,
Ark Kapital is a precision financing company that empowers technology businesses to grow faster.,Ark Kapital,0,11,PERSON,
"ACELYRIN is a biopharma company that identifies, acquires, and accelerates the development and commercialization of life-changing therapies.",ACELYRIN,0,8,ORG,
Prolocor is a biotechnology company that develops diagnostic tests for cardiovascular diseases.,Prolocor,0,8,ORG,
ChainCraft develops mixed culture fermentation technologies in order to produce sustainable biobased chemicals.,ChainCraft,0,10,ORG,
"TotallyAwesome is the digital engagement company that helps brands safely interact with kids, teens and families.",TotallyAwesome,0,14,ORG,
Upkid is a marketplace of on-demand childcare teachers to better staff daycares and preschools.,Upkid,0,5,PERSON,
Pagaleve is an installment payment platform.,Pagaleve,0,8,GPE,
Northbeam is a platform for marketing measurement that uses machine learning for DTC and ecommerce brands.,DTC,81,84,ORG,
EverVet Partners specializes in the acquisition and development of independent veterinary hospitals.,EverVet Partners,0,16,ORG,
Violet is a platform that helps the healthcare industry deliver more inclusive services.,Violet,0,6,ORG,
TRACE dedicated to advancing the nation’s telehealth research agenda focused on improving cancer-related care and outcomes.,TRACE,0,5,ORG,
"Triller is an AI-powered music video app that enables anyone to make professional videos, effortlessly.",Triller,0,7,GPE,
"Triller is an AI-powered music video app that enables anyone to make professional videos, effortlessly.",AI,14,16,ORG,
dWallet Labs provides a web3 control solution.,dWallet Labs,0,12,ORG,
Gotham Greens develops commercial-scale greenhouse facilities intended for sustainable vegetable production.,Gotham Greens,0,13,PERSON,
Dust Labs is building software that helps NFT communities bring more value to their holders.,NFT,42,45,ORG,
TigerEye is a sales solution company.,TigerEye,0,8,ORG,
tZERO is a marketplace to trade digital private securities and open a brokerage account.,tZERO,0,5,ORG,
EagleChip operates as a chip design company.,EagleChip,0,9,ORG,
Ozette is a life sciences data startup company that develops an artificial intelligence-enabled immune monitoring platform.,Ozette,0,6,PERSON,
CureApp is a digital health startup,CureApp,0,7,ORG,
Dropbase is a platform that turns CSV and Excel files to live databases,CSV,34,37,ORG,
Dropbase is a platform that turns CSV and Excel files to live databases,Excel,42,47,PRODUCT,
Arecor is a leader in developing superior biopharmaceuticals through the application of its innovative formulation technology platform.,Arecor,0,6,ORG,
Paubox mission is to provide market leadership in the HIPAA compliant email space.,Paubox,0,6,ORG,
Paubox mission is to provide market leadership in the HIPAA compliant email space.,HIPAA,54,59,ORG,
Black Sesame Technologies is an AI digital imaging technology firm that creates solutions for real-world AI challenges.,Black Sesame Technologies,0,25,ORG,
EDJX is an edge computing platform powering real-time applications.,EDJX,0,4,ORG,
"Risc Zero builds scaling solutions using Zero Knowledge Proofs which will make blockchains faster, cheaper and more accessible.",Zero,5,9,CARDINAL,
"Risc Zero builds scaling solutions using Zero Knowledge Proofs which will make blockchains faster, cheaper and more accessible.",Zero Knowledge Proofs,41,62,PERSON,
FACEKI is a real-time identity verification platform with advance biometric technology powered by AI.,AI,98,100,GPE,
PreciPoint creates exceptional innovations and quality in microscopy and for micropositioning systems.,PreciPoint,0,10,ORG,
"OLL is a live experiential learning marketplace for Trending Skills of 21st Century, taught by verified quality educators.",Trending Skills,52,67,GPE,
"txtsmarter collects, encrypts &amp; archives all iMessages, Android, WhatsApp &amp; social chats in real time mitigating compliance data leaks",txtsmarter collects,0,19,PERSON,
"txtsmarter collects, encrypts &amp; archives all iMessages, Android, WhatsApp &amp; social chats in real time mitigating compliance data leaks",Android,60,67,GPE,
"txtsmarter collects, encrypts &amp; archives all iMessages, Android, WhatsApp &amp; social chats in real time mitigating compliance data leaks",WhatsApp &amp,69,82,ORG,
Benson for Beds is a company dedicated to ensuring customers get a great night’s sleep.,night,73,78,TIME,
Leaders in technology to deliver Open Banking and the Consumer Data Right,Consumer Data,54,67,ORG,
TNG Digital is an e-wallet operator of digital wallet and online payment platform for urban mobility.,Digital,4,11,ORG,
Frontdesk powers short-term stays for modern dynamic living.,Frontdesk,0,9,PERSON,
100% passive sensor mounted to the toilet which optically performs continuous urinalysis to detect and monitor key vital health indicators,100%,0,4,PERCENT,
Lumu is a cybersecurity company that helps enterprises identify and isolate cyber-compromise in real-time.,Lumu,0,4,GPE,
"Parafin is a FinTech startup that helps small businesses fill their cash flow needs, invest in their growth, and run their business.",Parafin,0,7,ORG,
"Parafin is a FinTech startup that helps small businesses fill their cash flow needs, invest in their growth, and run their business.",FinTech,13,20,ORG,
Litmus provides the solution to transform critical edge data into actionable intelligence that can power maintenance.,Litmus,0,6,PERSON,
Moom Health is health tech company develops natural remedies for the modern Asian woman in the form of expert-formulated supplements.,Asian,76,81,NORP,
WellnessLiving is a revolutionary all-in-one business management SaaS solution for the Health and Wellness Services Industry.,one,41,44,CARDINAL,
WellnessLiving is a revolutionary all-in-one business management SaaS solution for the Health and Wellness Services Industry.,the Health and Wellness Services Industry,83,124,ORG,
Globaleur provides digital infrastructure driven by AI for companies in Travel &amp; Hospitality and Mobility,Globaleur,0,9,ORG,
Globaleur provides digital infrastructure driven by AI for companies in Travel &amp; Hospitality and Mobility,Travel &,72,80,ORG,
NovaSource Power is the insight and O&amp;M services partner for renewables asset owners ready to fuel smart growth.,NovaSource Power,0,16,ORG,
MedMinder Systems provides products that focus on medication management and adherence.,MedMinder Systems,0,17,ORG,
Biointron is committed to providing high-quality and economic recombinant protein/antibody reagents.,Biointron,0,9,ORG,
Polimero is a plastic waste recycling company.,Polimero,0,8,ORG,
Thorizon develops and deploys cutting-edge technology for molten salt reactors.,Thorizon,0,8,NORP,
Kaloom is a programmable data center networking software solution that will disrupt how cloud and data center networks are built.,Kaloom,0,6,PERSON,
Applied machine learning for insurance and banking,Applied,0,7,ORG,
TigerEye is a sales solution company.,TigerEye,0,8,ORG,
Omni is a multi-chain staking wallet.,Omni,0,4,ORG,
"IQM builds quantum computers, focusing on superconducting technology.",IQM,0,3,ORG,
"IQM builds quantum computers, focusing on superconducting technology.",quantum,11,18,ORG,
IBISA is an index based insurance marketplace with satellite adoption.,IBISA,0,5,ORG,
Qloo is a cultural artificial intelligence platform that operates via an application programming interface.,Qloo,0,4,ORG,
ChefKart is a platform that&nbsp;allows individuals to hire personal chefs.,ChefKart,0,8,ORG,
"We're producing sustainable, plant-based foods from the Arctic. Iceland’s first plant-based cod and seafood!",Arctic,56,62,LOC,
"We're producing sustainable, plant-based foods from the Arctic. Iceland’s first plant-based cod and seafood!",Iceland,64,71,GPE,
"We're producing sustainable, plant-based foods from the Arctic. Iceland’s first plant-based cod and seafood!",first,74,79,ORDINAL,
"British Lithium discovers, evaluates, develops, and operates mineral resource projects.",British Lithium,0,15,ORG,
ESmart Systems provides AI driven software solutions to the energy industry and service providers.,ESmart Systems,0,14,ORG,
ESmart Systems provides AI driven software solutions to the energy industry and service providers.,AI,24,26,ORG,
"Ayekart Fintech is a supply chain and finance startup that offers a digital marketplace for manufacturers, processors, and distributors.",Ayekart Fintech,0,15,PERSON,
InsightFinder is a software company that provides smart monitoring and predictive analytics services for IT operations.,InsightFinder,0,13,PRODUCT,
coffeee is an AI-backed pre-assessment and recruitment platform.,AI,14,16,ORG,
Aria provides solutions for the agriculture sector &amp; other services.,Aria,0,4,PERSON,
Aria provides solutions for the agriculture sector &amp; other services.,the agriculture sector &amp,28,55,ORG,
9count exists to create products that help and connect people,9count,0,6,CARDINAL,
Redbud Medicine is an international leading CRO and drug regulatory company.,Redbud Medicine,0,15,ORG,
Redbud Medicine is an international leading CRO and drug regulatory company.,CRO,44,47,ORG,
Bluejay Therapeutics is a private biopharmaceutical company focused on the development of cures for infectious diseases.,Bluejay Therapeutics,0,20,PERSON,
Payments orchestration and recurring billing platform for companies scaling in Latin America.,Latin America,79,92,LOC,
Tritium designs and manufactures proprietary hardware and software to create DC fast chargers for electric vehicles.,DC,77,79,GPE,
"Zenno Astronautics hardware and software products ensure satellite missions are effectively managed, guaranteeing maximum economic returns.",Zenno Astronautics,0,18,PERSON,
Longroad Energy is a renewable energy developer that specializes in the development and operation of wind and solar energy projects.,Longroad Energy,0,15,ORG,
Alexander Wang is a Fashion and Apparel Retailer.,Alexander Wang,0,14,PERSON,
Alexander Wang is a Fashion and Apparel Retailer.,Apparel Retailer,32,48,PERSON,
Nectar is a marketplace for real estate cash flow used to generate passive income streams managed by professionals.,Nectar,0,6,ORG,
Ventrk creates software to empower better decisions and improved results for a stronger and healthier lifestyle.,Ventrk,0,6,ORG,
Celanese is a global technology and specialty materials company that engineers and manufactures a wide variety of products.,Celanese,0,8,NORP,
AtomVie Global Radiopharma is a global Contract Development and Manufacturing Organization.,AtomVie Global Radiopharma,0,26,WORK_OF_ART,
Atlis Motor Vehicles is a mobility technology company that designs and develops battery electric trucks and charging stations.,Atlis Motor Vehicles,0,20,ORG,
Inspakt is a digital platform for building trust between businesses and customers through providing transparency in the service industry.,Inspakt,0,7,GPE,
bunch technology is the Operating System for private markets.,the Operating System,20,40,LAW,
Hebbia's neural search lets you execute research 10X faster and 10X more accurately.,Hebbia,0,6,ORG,
Hebbia's neural search lets you execute research 10X faster and 10X more accurately.,10X,49,52,CARDINAL,
Hebbia's neural search lets you execute research 10X faster and 10X more accurately.,10X,64,67,CARDINAL,
Luminari is a career management platform for CPAs (Chartered Professional Accountants).,Luminari,0,8,ORG,
Securing Data Wherever it Flows,Securing Data Wherever,0,22,ORG,
"Quantum Light Metrology (QLM) is a Bristol, UK- based startup developing ultra-compact, high-precision quantum optical sensors.",Quantum Light Metrology,0,23,ORG,
"Quantum Light Metrology (QLM) is a Bristol, UK- based startup developing ultra-compact, high-precision quantum optical sensors.",QLM,25,28,ORG,
"Quantum Light Metrology (QLM) is a Bristol, UK- based startup developing ultra-compact, high-precision quantum optical sensors.",Bristol,35,42,ORG,
"Quantum Light Metrology (QLM) is a Bristol, UK- based startup developing ultra-compact, high-precision quantum optical sensors.",UK-,44,47,ORG,
RayzeBio is a pharmaceuticals company that develops targeted radiopharmaceutical drugs for cancer.,RayzeBio,0,8,ORG,
GBM is an investment banking that promotes investment at a national and international level.,GBM,0,3,ORG,
Levita Magnetics develops an innovative magnetic surgical platform that serves as a catalyst of less invasive surgery.,Levita Magnetics,0,16,PERSON,
New Delhi Television Limited (NDTV) is an Indian commercial broadcasting television network.,New Delhi Television Limited,0,28,ORG,
New Delhi Television Limited (NDTV) is an Indian commercial broadcasting television network.,NDTV,30,34,ORG,
New Delhi Television Limited (NDTV) is an Indian commercial broadcasting television network.,Indian,42,48,NORP,
Return is an AI-powered B2B software for sales of the enterprise business.,AI,13,15,ORG,
Return is an AI-powered B2B software for sales of the enterprise business.,B2B,24,27,ORG,
Equalum is a developer of a data beaming platform that supports all data integration use cases with no code.,Equalum,0,7,ORG,
Sync Computing is a cloud infrastructure company that develops of an optimization processing unit.,Sync Computing,0,14,ORG,
Beacon Power Services is a utility company that provides energy management software and analytics for utilities.,Beacon Power Services,0,21,ORG,
"Said Differently provides product design, brand positioning, CRM programs, UX design, campaign development, and project management services.",Said Differently,0,16,PERSON,
"Said Differently provides product design, brand positioning, CRM programs, UX design, campaign development, and project management services.",CRM,61,64,PRODUCT,
"Sanguis is a blood count monitoring device to measure hemoglobin, platelet, and neutrophil levels.",Sanguis,0,7,ORG,
Vsnapu is an aggregator for photographer all over India. Enabling affordable photography for all.,Vsnapu,0,6,PERSON,
Vsnapu is an aggregator for photographer all over India. Enabling affordable photography for all.,India,50,55,GPE,
"BusyMed is connects consumers directly to pharmacies via a digital platform, giving them access to online consultations.",BusyMed,0,7,ORG,
TyrePlex is an eCommerce platform in the tyre aftermarket space.,TyrePlex,0,8,ORG,
Austin Software is a technology startup that helps technology companies hire and manage software engineers.,Austin Software,0,15,PERSON,
Palisade Bio is a clinical-stage biopharmaceutical company developing novel therapies for acute and chronic gastrointestinal complications.,Palisade Bio,0,12,PERSON,
Wisedrive Technologies aim to provide customers with top-notch warranty service that helps them maintain their cars well.,Wisedrive Technologies,0,22,ORG,
DataSnipper is an audit platform within excel that provides audits services.,DataSnipper,0,11,ORG,
Barikat has the national secret facility and nato secret facility security certificates issued by the ministry of national defense.,Barikat,0,7,PERSON,
Barikat has the national secret facility and nato secret facility security certificates issued by the ministry of national defense.,nato,45,49,ORG,
Barikat has the national secret facility and nato secret facility security certificates issued by the ministry of national defense.,the ministry of national defense,98,130,ORG,
Fullerton India Credit is an non-banking financial company.,Fullerton India Credit,0,22,ORG,
Pathway Power is a utility-scale solar and battery storage developer building renewables energy value chain.,Pathway Power,0,13,ORG,
"Holey Grail Donuts is a producer of taro donuts fried in coconut oil, hand-harvested, and crafted.",Grail Donuts,6,18,PERSON,
"Oncopeptides AB is a privately held clinical stage company developing melflufen, a peptidase potentiated therapy for multiple myeloma.",melflufen,70,79,NORP,
Norwegian Crystals specialize in manufacturing high-quality and cost-efficient monocrystalline silicon products.,Norwegian,0,9,NORP,
"Razorclub is an online portal offering a subscription-based model of quality Personal care, Grooming, Skincare &amp; Hygiene products.","Grooming, Skincare &",92,112,WORK_OF_ART,
"Cogo gather all shared rides in one app where users can find shared electric scooters, cars, bikes and mopeds.",one,32,35,CARDINAL,
Orange EV is a manufacturer industrial electric vehicles company.,Orange EV,0,9,ORG,
Properly is a Canadian tech-enabled real estate brokerage transforming the home buying and selling experience.,Canadian,14,22,NORP,
"Delivering Gradyent° Artificial Intelligence cloud platform, which improves heat efficiency by 3 to 5%.",3 to 5%,95,102,PERCENT,
Roofr is a marketplace for roofing and utilizes satellite imagery for instant roofing estimates.,Roofr,0,5,ORG,
Soligenix is a biopharmaceutical company that develops biodefense vaccines and therapeutics to treat rare diseases.,Soligenix,0,9,PERSON,
Guillemot Brothers Limited is a gaming company founded by Guillemot family.,Guillemot Brothers Limited,0,26,ORG,
Guillemot Brothers Limited is a gaming company founded by Guillemot family.,Guillemot,58,67,PERSON,
Penn Medicine is the medical school of the University of Pennsylvania that provides medical research and education services.,Penn Medicine,0,13,ORG,
Penn Medicine is the medical school of the University of Pennsylvania that provides medical research and education services.,the University of Pennsylvania,39,69,ORG,
"Nfinite Nanotechnology develops a nanocoating technology that enables the fabrication of devices such as photovoltaics, and batteries.",Nfinite Nanotechnology,0,22,ORG,
Tritium designs and manufactures proprietary hardware and software to create DC fast chargers for electric vehicles.,DC,77,79,GPE,
Natron Energy is an energy storage company that develops sodium ion battery solutions leveraging Prussian Blue electrode materials.,Natron Energy,0,13,ORG,
Natron Energy is an energy storage company that develops sodium ion battery solutions leveraging Prussian Blue electrode materials.,Prussian Blue,97,110,ORG,
Le Rouge Cuisine is an elevated Creole Fusion catering company,Le Rouge Cuisine,0,16,ORG,
Adiwisista is a financial services firm that offers innovative employee solutions.,Adiwisista,0,10,ORG,
Indopasifik Teknologi Medika Indonesia is a health technology company located in Jakarta. Our products are Lifepack and Jovee.,Indopasifik Teknologi Medika,0,28,PERSON,
Indopasifik Teknologi Medika Indonesia is a health technology company located in Jakarta. Our products are Lifepack and Jovee.,Indonesia,29,38,GPE,
Indopasifik Teknologi Medika Indonesia is a health technology company located in Jakarta. Our products are Lifepack and Jovee.,Jakarta,81,88,GPE,
Indopasifik Teknologi Medika Indonesia is a health technology company located in Jakarta. Our products are Lifepack and Jovee.,Lifepack and Jovee,107,125,ORG,
"The clean energy development platform of Aquila Capital in Europe, Aquila Clean Energy EMEA.",Aquila Capital,41,55,ORG,
"The clean energy development platform of Aquila Capital in Europe, Aquila Clean Energy EMEA.",Europe,59,65,LOC,
"The clean energy development platform of Aquila Capital in Europe, Aquila Clean Energy EMEA.",Aquila,67,73,PERSON,
"The clean energy development platform of Aquila Capital in Europe, Aquila Clean Energy EMEA.",Clean Energy EMEA,74,91,ORG,
National Bank of Canada is a bank to provide financial services to consumers and businesses.,National Bank of Canada,0,23,ORG,
"Equip.co, a platform for skill-based hiring, is concentrated on automating the recruitment and screening process.",Equip.co,0,8,ORG,
"Benivo is the leading end-to-end, single platform solution for Global Mobility teams to manage their globally mobile workforce and programs.",Benivo,0,6,ORG,
MetaMorphoSys Technologies is a SaaS-based digital insurance platform.,MetaMorphoSys Technologies,0,26,ORG,
"Lumotive is developing high performance, solid-state lidar for autonomous systems in the automotive, UAV, robotics and related industries.",UAV,101,104,ORG,
D'Amelio Brands operates in women’s footwear line and a skincare line.,D'Amelio Brands,0,15,ORG,
"IsoTalent specializes in hiring within growth businesses. Cost savings of 50-70%, Technology enabled, and Global PEO capabilities.",IsoTalent,0,9,ORG,
"IsoTalent specializes in hiring within growth businesses. Cost savings of 50-70%, Technology enabled, and Global PEO capabilities.",50-70%,74,80,PERCENT,
"IsoTalent specializes in hiring within growth businesses. Cost savings of 50-70%, Technology enabled, and Global PEO capabilities.",PEO,113,116,ORG,
"Reliance Power is a part of the Reliance Group, one of India’s largest business houses.",Reliance Power,0,14,ORG,
"Reliance Power is a part of the Reliance Group, one of India’s largest business houses.",the Reliance Group,28,46,ORG,
"Reliance Power is a part of the Reliance Group, one of India’s largest business houses.",one,48,51,CARDINAL,
"Reliance Power is a part of the Reliance Group, one of India’s largest business houses.",India,55,60,GPE,
"OneOf develops a green NFT platform that connects fans and collectors to their favorite musical artists, athletes, and brands.",NFT,23,26,ORG,
TaroWorks LLC is a social enterprise that sells an advanced mobile data platform to help organizations enhance data collection,TaroWorks,0,9,LAW,
iProcure is a Kenyan startup focused on optimizing rural supply chains.,iProcure,0,8,ORG,
iProcure is a Kenyan startup focused on optimizing rural supply chains.,Kenyan,14,20,NORP,
EtherMail is the Web 3.0 Email Solution setting the standard for anonymous and encrypted wallet-to-wallet communication.,EtherMail,0,9,PRODUCT,
EtherMail is the Web 3.0 Email Solution setting the standard for anonymous and encrypted wallet-to-wallet communication.,3.0,21,24,CARDINAL,
Plurall is a fintech focused on improving the Financial Inclusion of solo-preneurs in Colombia.,the Financial Inclusion,42,65,ORG,
Plurall is a fintech focused on improving the Financial Inclusion of solo-preneurs in Colombia.,Colombia,86,94,GPE,
Annapurna Swadisht offers ready-to-eat packaged snacks.,Annapurna Swadisht,0,18,PERSON,
Pacific GeneTech focuses on developing and commercializing vaccines for the livestock industry through their proprietary Aegis platform.,Aegis,121,126,PRODUCT,
Regenacy Pharmaceuticals Provides Healthcare Services.,Regenacy Pharmaceuticals Provides Healthcare Services,0,53,ORG,
Super Bike8 is an online bicycle marketplace.,Super Bike8,0,11,PERSON,
ConsenSys builds Ethereum blockchain infrastructure and applications ranging from developer tools to enterprise solutions.,ConsenSys,0,9,ORG,
ConsenSys builds Ethereum blockchain infrastructure and applications ranging from developer tools to enterprise solutions.,Ethereum,17,25,ORG,
Canada’s Leading Cannabis Accessories Distributor,Canada,0,6,GPE,
"Cupixel is a live and on-demand creativity platform, powered by AR/AI, that enables anyone to create art.",Cupixel,0,7,ORG,
"Cupixel is a live and on-demand creativity platform, powered by AR/AI, that enables anyone to create art.",AR/AI,64,69,ORG,
Draftea is the first daily fantasy sports (DFS) platform in the Spanish-speaking world.,first,15,20,ORDINAL,
Draftea is the first daily fantasy sports (DFS) platform in the Spanish-speaking world.,Spanish,64,71,LANGUAGE,
FinAccess is a banking software for microfinance organisations.,FinAccess,0,9,ORG,
Autify Network develops a blockchain trust protocol for the global supply chain and retail industry.,Autify Network,0,14,ORG,
Quivr is a decentralised social network that gives users access to their real online identity.,Quivr,0,5,ORG,
"3atlana is an easy to use application that offers users convenient car services including road assistance, maintenance and car enhancements.",3atlana,0,7,PERSON,
Global Spatial Technology Solutions is one of the leading developers of advanced global digital solutions for the marine industry,Global Spatial Technology Solutions,0,35,ORG,
ModusBox is a software company helping financial institutions.,ModusBox,0,8,ORG,
Kitchen United offers a turnkey solution for restaurant brands to profitably expand.,Kitchen United,0,14,PERSON,
StradVision is an innovator in vision processing technology for Autonomous Vehicles and advanced driver assistance.,Autonomous Vehicles,64,83,ORG,
Uptima is an IT company that provides consultancy and system integration services.,Uptima,0,6,ORG,
CinCor is a clinical-stage biopharmaceutical company that develops treatments for cardiovascular diseases.,CinCor,0,6,ORG,
