Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Conektr is a digital platform that bridges the gap between brands and the end consumers.,Conektr,0,7,PERSON,
InComm is a consumer services company specializing in payment processing solutions and services.,InComm,0,6,ORG,
"IGY Marinas specializes in the acquisition, management, and service of yacht marinas and upland real estate properties in nautical tourism.",Marinas,4,11,PERSON,
West Marine Services offers a broad range of engineering services.,West Marine Services,0,20,NORP,
"Tech Lock specializes in holistic information security, compliance and information technology.",Tech Lock,0,9,ORG,
Titan Cloud Software is a cloud software solutions company.,Titan Cloud Software,0,20,NORP,
"NTD is a tire, wheel, and accessory distribution company.",NTD,0,3,ORG,
"INTELITECHS provides cloud computing, network security, and IT services.",INTELITECHS,0,11,ORG,
MicroFab provides of precision RF circuit fabrication and atomic-level micro machining services.,MicroFab,0,8,ORG,
MicroFab provides of precision RF circuit fabrication and atomic-level micro machining services.,RF,31,33,ORG,
"Web 3.0 is a technology company that is addressing Business to Consumer (""B2C"") and Business to Business (""B2B"") within Web3 environments.",3.0,4,7,CARDINAL,
The Insurance Place is a family-owned independent insurance agency.,The Insurance Place,0,19,ORG,
"Ziggeo offers video recording, transcoding, playback and storage, giving you flexibility to use all or only parts of our services.",Ziggeo,0,6,PERSON,
Huntsman-Textile Effects Division is provider of textile chemical services.,Huntsman-Textile Effects Division,0,33,ORG,
Validus Energy is an exploration and production company focused on the acquisition of upstream oil and gas assets.,Validus Energy,0,14,ORG,
Wax Marketing provides cutting-edge marketing communications services to clients in the high-growth healthcare and technology industries.,Wax Marketing,0,13,PERSON,
"Health eFilings is a enable Providers to do what they do best, caring for patients.",Health eFilings,0,15,ORG,
"Health eFilings is a enable Providers to do what they do best, caring for patients.",Providers,28,37,ORG,
smallcase is a wealth management startup that focuses on equitable investing in India.,India,80,85,GPE,
White Rose Beauty Colleges is a owner and operator of an educational institute specialising in beauty therapy services.,Beauty Colleges,11,26,PERSON,
Foothills is an information technology that specializes company IT Services Industry Located in Burbank.,Foothills,0,9,ORG,
Foothills is an information technology that specializes company IT Services Industry Located in Burbank.,IT Services Industry Located,64,92,ORG,
Aodigy delivers quick turnkey modern customer engagement solutions on the Salesforce platform.,Aodigy,0,6,ORG,
"Flower Kingdom provides custom floral arrangements, plants, and gifts for every occasion.",Flower Kingdom,0,14,GPE,
Gin Mare is the first gin to capture the Mediterranean way of life in a bottle.,first,16,21,ORDINAL,
Gin Mare is the first gin to capture the Mediterranean way of life in a bottle.,Mediterranean,41,54,LOC,
PNP Staffing Group is a staffing and recruiting company providing temporary staffing and interim support services.,PNP Staffing Group,0,18,ORG,
Unitern is a B2B Real Estate firm that focuses its activities in Strategic Consulting and Investments,Strategic Consulting and Investments,65,101,ORG,
Ozark Materials is a pavement marking material manufacturer that produces products for all types of roadway applications.,Ozark Materials,0,15,ORG,
Marsview.ai is the leading API platform for voice and chat intelligence and an AI powered automated meeting assistant for online meetings.,Marsview.ai,0,11,ORG,
Marsview.ai is the leading API platform for voice and chat intelligence and an AI powered automated meeting assistant for online meetings.,API,27,30,ORG,
Marsview.ai is the leading API platform for voice and chat intelligence and an AI powered automated meeting assistant for online meetings.,AI,79,81,GPE,
Creator of Flyy app: the Real-World Social Metaverse,Creator of Flyy,0,15,PERSON,
Creator of Flyy app: the Real-World Social Metaverse,the Real-World Social Metaverse,21,52,ORG,
"Proeon Systems provides consulting, control, safety and engineering solutions for the renewable, nuclear, utility, oil and gas industries.",Proeon Systems,0,14,ORG,
"Romp is a brand and experience agency for its creative talent and innovative services across branding, creative and performance marketing.",Romp,0,4,PERSON,
"Teamup Solutions AG develops and operates Teamup Calendar, the shared calendar for groups and projects.",Teamup Solutions AG,0,19,ORG,
"Teamup Solutions AG develops and operates Teamup Calendar, the shared calendar for groups and projects.",Teamup Calendar,42,57,PERSON,
"Neo-Select AS provides a wide range of tools, supplies, work wear and personal protective equipment.",Neo-Select AS,0,13,ORG,
Consolidated Woodjam Copper mission statement is to fund cost effective exploration.,Consolidated Woodjam Copper,0,27,ORG,
Waterproof Diving International is a provider of advanced dry- and wetsuits to professional divers and others military and rescue personnel.,Waterproof Diving International,0,31,ORG,
Reactful's AI &amp; machine learning marketing technology helps engage &amp; convert your website visitors in real-time.,AI &,11,15,ORG,
Optima Legal is providing legal services ranging from property and remortgage services.,Optima Legal,0,12,ORG,
Gulf Coast Crane Services provides the most advanced technology and reliable equipment to perform every job safely and effectively.,Gulf Coast Crane Services,0,25,ORG,
"Leading Signs, Tags, Labels Supplier",Labels Supplier,21,36,PERSON,
"Meridian Adhesives Group manufactures adhesives and sealants that serves the electronics, infrastructure, and product assembly markets.",Meridian Adhesives Group,0,24,ORG,
"Pinnacle Private Wealth provides wealth management, risk management, and insurance services.",Pinnacle Private Wealth,0,23,ORG,
Skillate optimises the recruitment cycle of enterprises using Artificial Intelligence.,Artificial Intelligence,62,85,ORG,
Fowler High Precision is a wholesale company located in Newton.,Newton,56,62,GPE,
"PenRad offers a total solution for breast imaging and Low Dose Computed Tomography lung screening, enhancing practice workflow.",PenRad,0,6,ORG,
"Little Renegades support youth mindfulness, creating a new educational environment that empowers a generation that is more conscientious.",Renegades,7,16,ORG,
Molded Devices Inc. has developed an excellent reputation as an industry leader in plastics processing with process offerings.,Molded Devices Inc.,0,19,ORG,
AASC provides electric propulsion technologies to help power hybrid spacecraft designed to run in-space resources.,AASC,0,4,ORG,
Bomi Group provides logistic services and solutions for diagnostic and medical sectors.,Bomi Group,0,10,ORG,
"AnotherDay is an intelligence, security strategy and crisis response consulting firm based in London.",AnotherDay,0,10,ORG,
"AnotherDay is an intelligence, security strategy and crisis response consulting firm based in London.",London,94,100,GPE,
"IronCraft is a manufacturer of agricultural implements and skid steer attachments used for tractors, skid steer loaders and compact loaders.",IronCraft,0,9,ORG,
Paradigm Advisory is a boutique advisory firm that offers customized accounting and finance consulting services to middle market businesses.,Paradigm Advisory,0,17,PERSON,
"RavenVolt is a national supplier of PV, generator, battery, EV charging, and microgrid systems.",RavenVolt,0,9,ORG,
"RavenVolt is a national supplier of PV, generator, battery, EV charging, and microgrid systems.",EV,60,62,ORG,
"Aptus Benefits specializes in group benefits and retirement plans, collective bargaining agreements, and executive disability programs.",Aptus Benefits,0,14,ORG,
Tuxedo Labs is a game development studio that focuses on technology.,Tuxedo Labs,0,11,PERSON,
"No Cap Hemp is an emerging brand in the hemp flower market, that will diversify Flora’s brand portfolio and product offerings.",No Cap Hemp,0,11,PERSON,
"No Cap Hemp is an emerging brand in the hemp flower market, that will diversify Flora’s brand portfolio and product offerings.",Flora,80,85,PERSON,
"Business Environments, a Steelcase solution and provider of commercial flooring.",Business Environments,0,21,ORG,
"Business Environments, a Steelcase solution and provider of commercial flooring.",Steelcase,25,34,ORG,
"Kingdom Digital is a digital agency in Petaling Jaya, Selangor.",Kingdom Digital,0,15,PERSON,
"Kingdom Digital is a digital agency in Petaling Jaya, Selangor.",Petaling Jaya,39,52,GPE,
Since 1996 Snowbound Software has been the pioneering leader of document viewing and conversion technology.,1996,6,10,DATE,
"Armut is the leading local services marketplace in Turkey, focusing on home improvement, moving and cleaning.",Turkey,51,57,GPE,
Convenet is a technology company that provides the fastest and most cost effective NHS integration APIs.,Convenet,0,8,ORG,
Malkit Oy provides its customers a complete range of facility management and maintenance products as well as facility security services.,Malkit Oy,0,9,ORG,
TopRight is a Management Consulting company located in Atlanta.,TopRight,0,8,ORG,
TopRight is a Management Consulting company located in Atlanta.,Management Consulting,14,35,ORG,
TopRight is a Management Consulting company located in Atlanta.,Atlanta,55,62,GPE,
Metaphase Design Group The science that drives your brand experience.,Metaphase Design Group,0,22,ORG,
Nexif Energy manages and invests in businesses in the renewable energy and power generation sectors.,Nexif Energy,0,12,ORG,
Penn Investment Advisors operates registered investment adviser.,Penn Investment Advisors,0,24,ORG,
"S&amp;T Slovenija provides infrastructure and business solutions, maintenance, education, counseling and outsourcing services.",S&amp;T Slovenija,0,17,PERSON,
HemPoland is an European manufacturer and marketer of premium organic CBD oils.,HemPoland,0,9,ORG,
HemPoland is an European manufacturer and marketer of premium organic CBD oils.,European,16,24,NORP,
"Concentra Grupo provides risk management, transport, logistics, insurance, real estate, consulting, and financial services.",Concentra Grupo,0,15,PERSON,
Charlottesville Medical Research Center is focusing on World health and promote the well-being of our patients.,Charlottesville Medical Research Center,0,39,ORG,
An Israeli Startup that develops vehicle passenger monitoring system based on contactless low emission radio frequency radar.,Israeli,3,10,NORP,
"ORCA provides operations research, systems of systems engineering, model-based system engineering, and digital engineering processes.",ORCA,0,4,ORG,
"Ferman BMW &amp; MINI of Tampa Bay is a car dealership located in Palm Harbor, Florida.",Ferman BMW &,0,12,ORG,
"Ferman BMW &amp; MINI of Tampa Bay is a car dealership located in Palm Harbor, Florida.",Tampa,25,30,GPE,
"Ferman BMW &amp; MINI of Tampa Bay is a car dealership located in Palm Harbor, Florida.",Palm Harbor,66,77,GPE,
"Ferman BMW &amp; MINI of Tampa Bay is a car dealership located in Palm Harbor, Florida.",Florida,79,86,GPE,
"QuickSpark is a financial services firm that offers equipment leasing, financing, and funding services.",QuickSpark,0,10,ORG,
Transpire Technology empower businesses to improve people's lives through digital experiences that matter.,Transpire Technology,0,20,ORG,
Two Bulls is a boutique software development firm.,Two,0,3,CARDINAL,
Caselex is a legal information service that provides a market definition module for merger control decisions and English translations.,English,113,120,LANGUAGE,
Valitacell is a biotechnology company that promises to speed up the manufacturing of complex biological drugs.,Valitacell,0,10,ORG,
College Raptor is a higher education technology company that simplifies the college search and application process.,College Raptor,0,14,ORG,
Hot seat services accelerating their expansion of industry-leading services in the CDL driver recruitment sector.,CDL,83,86,ORG,
PlayPosit is an online learning environment to build and share interactive video lessons.,PlayPosit,0,9,ORG,
"Adaptera deals with performance optimization, data visualization, IT automation and security solutions for digital transformation.",Adaptera,0,8,PERSON,
Rail First Asset Management is the provider of rolling stock leasing company operating in the rail freight market.,Rail First Asset Management,0,27,ORG,
"Transverse Insurance Group adds unique value through its ability to retain risk and provide underwriting, compliance, actuarial.",Transverse Insurance Group,0,26,ORG,
Gulf Business Systems is a hardware and IT solutions service provider company.,Gulf Business Systems,0,21,ORG,
MPO provides a global SaaS platform for order planning and execution that leverages existing enterprise investments in software.,MPO,0,3,ORG,
"Three Rivers provides individualized, patient-centered skilled nursing and therapeutic care to patients in their own homes.",Three,0,5,CARDINAL,
Uintah Basin Healthcare strives to be a standard of excellence and cooperation in assisting the people of the Uintah Basin.,Uintah Basin Healthcare,0,23,ORG,
Uintah Basin Healthcare strives to be a standard of excellence and cooperation in assisting the people of the Uintah Basin.,the Uintah Basin,106,122,LOC,
"Reorg is a provider of news, commentary, and analytics on the distressed debt market.",Reorg,0,5,ORG,
Vantage Point Solutions Group IT services company with a head for business.,Vantage Point Solutions Group,0,29,ORG,
"Barefoot Scientist is an online store that sells a wide range of beauty products, foot care, science, unicorns and consumer products.",Barefoot Scientist,0,18,PERSON,
All first title insurance agency provides financial services.,first,4,9,ORDINAL,
VAIRKKO is a workforce and operations management software platform.,VAIRKKO,0,7,ORG,
"Need It Now Delivers is a TRULY 24/7 delivery, facilities management and warehousing company located in Flushing.",Flushing,104,112,LOC,
Ted Baker is a luxury clothing retail company that offers a wide range of lifestyle collections and wear.,Ted Baker,0,9,PERSON,
Irident provides an artificial intelligence (AI) enabled portfolio management engine and asset analytics platform.,AI,45,47,ORG,
"Legalpad makes work visa applications faster, easier, and better for startups.",Legalpad,0,8,PERSON,
"Barrett Communications has designed, manufactured and marketed HF radio equipment for specialized, autonomous, long-haul radio applications.",Barrett Communications,0,22,ORG,
Daehan Shipbuilding designs and manufactures ships of different shapes and sizes for various industries.,Daehan Shipbuilding,0,19,ORG,
Campa-Cola is a soft drink brand in India.,Campa-Cola,0,10,ORG,
Campa-Cola is a soft drink brand in India.,India,36,41,GPE,
"Pangea FX specializes in spot transactions, portfolio management, forward contracts, hedge fund strategies, and collection accounts.",Pangea FX,0,9,ORG,
NuCera Solutions is a maker of highly differentiating specialty polymers for markets.,NuCera Solutions,0,16,ORG,
"Avantus Federal is a mission-focused services and solutions company for Homeland Security, Defense, Intelligence, and Federal Civilian.",Avantus Federal,0,15,ORG,
"Avantus Federal is a mission-focused services and solutions company for Homeland Security, Defense, Intelligence, and Federal Civilian.",Homeland Security,72,89,ORG,
"Avantus Federal is a mission-focused services and solutions company for Homeland Security, Defense, Intelligence, and Federal Civilian.",Defense,91,98,ORG,
"Avantus Federal is a mission-focused services and solutions company for Homeland Security, Defense, Intelligence, and Federal Civilian.",Intelligence,100,112,ORG,
"Avantus Federal is a mission-focused services and solutions company for Homeland Security, Defense, Intelligence, and Federal Civilian.",Federal Civilian,118,134,ORG,
Accounteer is a cloud accounting platform for small businesses.,Accounteer,0,10,GPE,
ManageYOURiD is a developer of a cyber-security platform designed to provide data security and online privacy protection.,ManageYOURiD,0,12,ORG,
"Codeverse is the world's first interactive coding studio &amp; edtech platform, founded on the mission to teach a billion kids to code.",first,25,30,ORDINAL,
"EisnerAmper is a full-service advisory and accounting firm that offers audit, accounting, advisory, consulting, and tax services.",EisnerAmper,0,11,ORG,
Doozer Software is an IT company that provides custom software development services.,Doozer Software,0,15,PERSON,
Counter Solutions is a privately owned company dedicated to supplying the hospitality industry.,Counter Solutions,0,17,ORG,
Breeze Networks is a cloud-based network connectivity and security provider company.,Breeze Networks,0,15,ORG,
Trustmark-Corporate Trust business offers a comprehensive range of trust and agency services.,Trustmark-Corporate Trust,0,25,ORG,
"Quick Systems is a supplier of logistics, finance, and workshop system for the vehicles sector and also offers solutions to the TV industry.",Quick Systems,0,13,ORG,
Educational Technology Company solving the challenge of qualitative assessment at scale for all verticals of the learning continuum.,Educational Technology Company,0,30,ORG,
Pharmaspectra is a global provider of medical affairs data to the pharmaceutical and biotech industry.,Pharmaspectra,0,13,ORG,
VANHOOSECO is a concrete construction expert with decades of experience and thousands of completed projects.,decades,50,57,DATE,
VANHOOSECO is a concrete construction expert with decades of experience and thousands of completed projects.,thousands,76,85,CARDINAL,
Cirrus Technologies is a provider of cybersecurity and other IT services.,Cirrus Technologies,0,19,ORG,
Outcomes Rocket is a podcast that creates distinguished results through conversations with the most inspiring leaders in healthcare.,Outcomes Rocket,0,15,PERSON,
One of the leading technology companies focused on some of the most challenging problems for both local and global communities.,One,0,3,CARDINAL,
"SCOUPY started as a location-based couponing app, successfully pivoted into the leading FMCG Cashback application in The Netherlands.",The Netherlands,117,132,GPE,
Cricket Health is a specialty kidney care provider of integrated nephrology and dialysis care.,Cricket Health,0,14,ORG,
Findasense innovates and transforms the way organizations build relationships with people.,Findasense,0,10,ORG,
Lloyd's List Intelligence is a trusted independent partner providing tailored insight into the global maritime trade.,Lloyd's List Intelligence,0,25,ORG,
"GeoSLAM uses the SLAM, software to enable mobile 3D documentation of indoor or enclosed environments without the need for GPS.",SLAM,17,21,ORG,
"GeoSLAM uses the SLAM, software to enable mobile 3D documentation of indoor or enclosed environments without the need for GPS.",GPS,122,125,ORG,
"Alura Business Solutions provides the best network solutions services in Montgomery County, PA.",Alura Business Solutions,0,24,ORG,
"Alura Business Solutions provides the best network solutions services in Montgomery County, PA.",Montgomery County,73,90,GPE,
"Alura Business Solutions provides the best network solutions services in Montgomery County, PA.",PA,92,94,GPE,
"Qdoba Restaurant owns, operates, and franchises a chain of restaurants.",Qdoba Restaurant,0,16,ORG,
"Pueblo Mechanical &amp; Controls is a construction company that provides HVAC designing, building, and energy management system services.",Pueblo Mechanical &,0,19,ORG,
"Pueblo Mechanical &amp; Controls is a construction company that provides HVAC designing, building, and energy management system services.",Controls,24,32,ORG,
"Novus Sealing is a manufacturer of gaskets and seals, packings, gasket, sheet jointing, jointing materials, spiral wound, camprofile.",Novus Sealing,0,13,ORG,
CyberLake Group is a video games publisher.,CyberLake Group,0,15,ORG,
Affera is a medical technology company dedicated to developing innovative solutions for the treatment of cardiac arrhythmia.,Affera,0,6,PRODUCT,
Maximocon provides it services and Market-leading enterprise asset management software and MaximoCon.,Maximocon,0,9,ORG,
Maximocon provides it services and Market-leading enterprise asset management software and MaximoCon.,MaximoCon,91,100,ORG,
Feedz is a platform for employee engagement and professional development.,Feedz,0,5,ORG,
"Forefront TeleCare delivers behavioral health services to small, rural healthcare facilities through its HIPAA-compliant TeleCare service.",Forefront TeleCare,0,18,ORG,
"Forefront TeleCare delivers behavioral health services to small, rural healthcare facilities through its HIPAA-compliant TeleCare service.",TeleCare,121,129,ORG,
"Ray's Trash Service primarily focuses on offering recycling, garbage removal and waste disposal services within the region.",Ray,0,3,PERSON,
"Ray's Trash Service primarily focuses on offering recycling, garbage removal and waste disposal services within the region.",Trash Service,6,19,ORG,
Coding Services Group provides overflow and full outsourced medical coding services for hospitals and healthcare providers.,Coding Services Group,0,21,ORG,
"The Trottier Insurance Group provides life, health, and business insurance services.",The Trottier Insurance Group,0,28,ORG,
"Western &amp; Southern Open is a sports company that organizes The Western &amp; Southern Open in Cincinnati, OH.",Western &,0,9,ORG,
"Western &amp; Southern Open is a sports company that organizes The Western &amp; Southern Open in Cincinnati, OH.",Southern Open,14,27,LOC,
"Western &amp; Southern Open is a sports company that organizes The Western &amp; Southern Open in Cincinnati, OH.",The Western &,63,76,ORG,
"Western &amp; Southern Open is a sports company that organizes The Western &amp; Southern Open in Cincinnati, OH.",Southern Open,81,94,LOC,
"Western &amp; Southern Open is a sports company that organizes The Western &amp; Southern Open in Cincinnati, OH.",Cincinnati,98,108,GPE,
"Western &amp; Southern Open is a sports company that organizes The Western &amp; Southern Open in Cincinnati, OH.",OH,110,112,GPE,
"Inclusa is a non profit, Family Care, Managed Care &amp; Community Organization offering care &amp; health services.",Inclusa,0,7,ORG,
"Inclusa is a non profit, Family Care, Managed Care &amp; Community Organization offering care &amp; health services.",Family Care,25,36,ORG,
"Inclusa is a non profit, Family Care, Managed Care &amp; Community Organization offering care &amp; health services.",Managed Care &,38,52,ORG,
"Inclusa is a non profit, Family Care, Managed Care &amp; Community Organization offering care &amp; health services.",Community Organization,57,79,ORG,
"Wilber-Price Insurance Group offers products such as homeowners, life, commercial, agritainment, long-term care, and directional boring.",Wilber-Price Insurance Group,0,28,ORG,
Cascade Poly Pipe &amp; Conduit is a company that primarily caters to the telecommunications.,Cascade Poly Pipe &amp,0,22,ORG,
Cascade Poly Pipe &amp; Conduit is a company that primarily caters to the telecommunications.,Conduit,24,31,ORG,
"Cook &amp; Company Insurance Services provides health plan consulting services, administrative and claims management services.",Cook &,0,6,ORG,
"Cook &amp; Company Insurance Services provides health plan consulting services, administrative and claims management services.",Company Insurance Services,11,37,ORG,
"Northwest Polymers is a supply partner and a recycler of PVC, HDPE, and other plastics.",Northwest Polymers,0,18,ORG,
"Northwest Polymers is a supply partner and a recycler of PVC, HDPE, and other plastics.",PVC,57,60,ORG,
"Northwest Polymers is a supply partner and a recycler of PVC, HDPE, and other plastics.",HDPE,62,66,ORG,
"Union Bank UK specializes in commercial lending, trade financing, foreign exchange, saving accounts, deposits, and debit card services.",Union Bank,0,10,ORG,
"CompanyNet is a Business services provider, offering platform-based software and business intelligence solutions.",CompanyNet,0,10,ORG,
"Sharps Compliance, Inc., based in Houston, Texas, is a leading developer and provider of superior solutions for improving safety","Sharps Compliance, Inc.",0,23,ORG,
"Sharps Compliance, Inc., based in Houston, Texas, is a leading developer and provider of superior solutions for improving safety",Houston,34,41,GPE,
"Sharps Compliance, Inc., based in Houston, Texas, is a leading developer and provider of superior solutions for improving safety",Texas,43,48,GPE,
Cortex is a tabletop roleplaying games business.,Cortex,0,6,ORG,
Cranium Indonesia offers IT services to clients in both the public and private sectors.,Indonesia,8,17,GPE,
Irvine Mechanical provides HVAC maintenance and installation services to commercial and industrial customers throughout the state.,Irvine Mechanical,0,17,PERSON,
MiraMed Global Services stands as the premier global provider of business process outsourcing solutions to healthcare organizations,MiraMed Global Services,0,23,ORG,
"CRC-Evans manufactures, sells, and rents pipeline construction equipment.",CRC-Evans,0,9,ORG,
"Aurora Healthcare Communications is a strategic communications agency, specializing in health.",Aurora Healthcare Communications,0,32,ORG,
CoreTrust is the definitive group purchasing organization (GPO) for large corporations.,CoreTrust,0,9,ORG,
Construction Testing Solutions provides a range of testing services relating to construction sites and also for operators of quarries.,Construction Testing Solutions,0,30,ORG,
"World Manager offers four suites of online software including Operations, Human Resources, Training and Communications.",four,21,25,CARDINAL,
"World Manager offers four suites of online software including Operations, Human Resources, Training and Communications.","Operations, Human Resources",62,89,ORG,
"World Manager offers four suites of online software including Operations, Human Resources, Training and Communications.",Training and Communications,91,118,ORG,
Bilberry helps farmers &amp; the agriculture industry by developing &amp; providing spot spraying systems with mapping &amp; camera network facilities.,Bilberry,0,8,NORP,
"Braathen Landskapsentreprenor provides services in landscaping, fine planning and maintenance.",Braathen Landskapsentreprenor,0,29,PERSON,
Rastreator is a Spain-based mobile app that provides online insurance comparisons for its users.,Spain,16,21,GPE,
"ONR specializes in occupational therapy, rehabilitation management, fitness classes, wellness lectures and clinical support services.",ONR,0,3,ORG,
Innovative Software Development &amp; Consultancy Services,Innovative Software Development &,0,33,ORG,
Innovative Software Development &amp; Consultancy Services,Consultancy Services,38,58,ORG,
"Crystal Dynamics is a leading developer of interactive entertainment based in Redwood City, California.",Crystal Dynamics,0,16,ORG,
"Crystal Dynamics is a leading developer of interactive entertainment based in Redwood City, California.",Redwood City,78,90,GPE,
"Crystal Dynamics is a leading developer of interactive entertainment based in Redwood City, California.",California,92,102,GPE,
Square Enix Montreal is a computer software company located in Montreal.,Montreal,63,71,GPE,
"Tractel Ltd is designs, manufactures and markets lifting &amp; handling material, load measurement devices.",Tractel Ltd,0,11,ORG,
"On Demand Solutions is an end-to-end B2B e-commerce platform for SAP Business One, helps distributors &amp; manufacturers get businesses online.",SAP Business One,65,81,ORG,
Yaydoo is a procurement platform that streamlines business purchasing using a cloud-based e-procurement software and AI.,AI,117,119,ORG,
BEM Systems is an environmental consulting company.,BEM Systems,0,11,ORG,
"GreenCom Networks is a Software-as-a-Service Company, offering white-label solutions for the utility industry and energy service companies.",GreenCom Networks,0,17,ORG,
"GreenCom Networks is a Software-as-a-Service Company, offering white-label solutions for the utility industry and energy service companies.",Software,23,31,ORG,
"A Malibu, Calif.-based provider of treatment for eating disorders and exercise addiction",Malibu,2,8,GPE,
"Beals Insurance Agency is a independent insurance agency provides auto, home, business and life insurance.",Beals Insurance Agency,0,22,ORG,
Veniam is a technology firm that is advancing mobility's future by enabling the Internet of Moving Things.,Veniam,0,6,PERSON,
"Calframax Technologies provides tools and mold services, and mold testing.",Calframax Technologies,0,22,ORG,
Accelalpha delivers solutions to critical business challenges by providing end-to-end enterprise solution implementation services.,Accelalpha,0,10,ORG,
"Numerica Space Domain Awareness encompasses the effective detection, tracking, identification, characterization, and understanding.",Numerica Space Domain Awareness,0,31,ORG,
Harmony Timber Solutions assist with a development or construction project from supplying open metal web joists or roof trusses.,Harmony Timber Solutions,0,24,ORG,
"Pinnacle provides quality and effective alternative, organic and holistic remedies for patients.",Pinnacle,0,8,ORG,
SAAS Mobile and desktop Apps to provide Total Workforce Technology for the whole workforce (internal and external),SAAS Mobile,0,11,ORG,
SAAS Mobile and desktop Apps to provide Total Workforce Technology for the whole workforce (internal and external),Apps,24,28,GPE,
SAAS Mobile and desktop Apps to provide Total Workforce Technology for the whole workforce (internal and external),Total Workforce Technology,40,66,ORG,
"Intelligence Fusion is a secure online intelligence, security and risk fusion platform covering land, sea and air.",Intelligence Fusion,0,19,ORG,
Healthcare RM provides mental and physical health management in in workplace.,Healthcare RM,0,13,ORG,
"Sterling Technology is a provider of virtual data room (VDR) solutions for M&amp;A, corporate development, capital markets, and private capital.",Sterling Technology,0,19,ORG,
"Sterling Technology is a provider of virtual data room (VDR) solutions for M&amp;A, corporate development, capital markets, and private capital.",VDR,56,59,ORG,
"Rolen Group offers social media, music, beauty, fashion, lifestyle, artists, executive production, and influencer marketing services.",Rolen Group,0,11,ORG,
TME Breast Care Network is formed by breast cancer doctors to help avoid blind alleys and bring genuine progress to their communities.,TME Breast Care Network,0,23,ORG,
SuperSport is a licensed betting and gambling company that provides products for sports betting.,SuperSport,0,10,ORG,
Alcea France is manufacturing security products since 1995.,France,6,12,GPE,
Alcea France is manufacturing security products since 1995.,1995,54,58,DATE,
Goldstein Financial Group educate the clients and their advisors to fully understand current life insurance issues.,Goldstein Financial Group,0,25,ORG,
Levanta Renewables is a company focused on renewables platform.,Levanta Renewables,0,18,GPE,
HTSE is an industrial automation company providing electrical engineering and project management services.,HTSE,0,4,GPE,
Rapidx Pathology Labs is a diagnostic lab.,Rapidx Pathology Labs,0,21,ORG,
AutoSigma is a digital asset management platform built for car dealerships.,AutoSigma,0,9,ORG,
"Rush Health Systems provides comprehensive health care including sports medicine, rehabilitation services, diabetes treatment.",Rush Health Systems,0,19,ORG,
Recycle USA is a provider of comprehensive recycling solutions for businesses and individuals.,Recycle USA,0,11,ORG,
Cedar Realty Trust is a fully-integrated real estate investment trust that owns shopping centers. Our high-quality core portfolio of,Cedar Realty Trust,0,18,ORG,
"Kin helps you manage new hire onboarding, employee data, time-off tracking, and employee reviews &amp; objectives.",Kin,0,3,ORG,
"VIE Healthcare Consulting specializes in telehealth consulting, supply chain, contract management, purchased &amp; project management services.",VIE Healthcare Consulting,0,25,ORG,
Muchler Financial Services offers financial advisory services.,Muchler Financial Services,0,26,ORG,
Second Opinion Partners is a financial planner that specializes in financial life coaching and holistic planning services.,Second Opinion Partners,0,23,ORG,
Reti Capital is a provider of IT services.,Reti Capital,0,12,ORG,
Back to the Digital is a well-known producer of data-driven digital content.,Digital,12,19,ORG,
"Broad Arrow Group represents the founders', team members', and strategic partners' collective vision to be the best advisor.",Broad Arrow Group,0,17,ORG,
Denver Broncos is a news and analysis from the Denver post.,Denver Broncos,0,14,PERSON,
Denver Broncos is a news and analysis from the Denver post.,Denver,47,53,GPE,
"BigSquare delivers true self-service business intelligence to law firms, professional service organizations and corporate legal departments.",BigSquare,0,9,ORG,
"Clippard Instrument Laboratories' product lines of durable, low maintenance, and cost competitive interchangeable pneumatic cylinders.",Clippard Instrument Laboratories,0,32,ORG,
"Nørdlight aims to create the next generation studio with a deep responsibility for the players, the employees and the world we live in.",Nørdlight,0,9,PERSON,
"Key Associates has been a trusted advisor, helping leaders, teams and organizations grow for over 20 years.",Key Associates,0,14,ORG,
"Key Associates has been a trusted advisor, helping leaders, teams and organizations grow for over 20 years.",over 20 years,93,106,DATE,
"Risoul provides solutions in Automation, Electrical Equipment, and Industrial Networks.",Risoul,0,6,ORG,
"Risoul provides solutions in Automation, Electrical Equipment, and Industrial Networks.","Automation, Electrical Equipment",29,61,ORG,
"Risoul provides solutions in Automation, Electrical Equipment, and Industrial Networks.",Industrial Networks,67,86,ORG,
Grupo Meiko is an organization that focuses on generating and analyzing data.,Grupo Meiko,0,11,ORG,
Four 20 Pharma is a fully EU-GMP &amp; GDP licensed German producer and distributor of medical cannabis with its own product line.,EU-GMP &,26,34,ORG,
Four 20 Pharma is a fully EU-GMP &amp; GDP licensed German producer and distributor of medical cannabis with its own product line.,German,52,58,NORP,
"Americold Realty is a warehousing company that provides warehousing, transportation, and logistics solutions.",Americold Realty,0,16,PERSON,
Cenová Mapa ČR provides services that tracks transactional prices for the real estate and banking sectors and the general public.,Cenová Mapa ČR,0,14,PERSON,
Biorez is a medicine company focused on the development of tendon and ligament healing.,Biorez,0,6,PERSON,
"Trust Merchant is a Bank that operates in all sectors of the domestic banking market with a core focus on retail, SME &amp; corporate banking.",Bank,20,24,ORG,
"Trust Merchant is a Bank that operates in all sectors of the domestic banking market with a core focus on retail, SME &amp; corporate banking.",SME &,114,119,ORG,
"NCI is a provider of scientific instrumentation and solutions for microscopy, digital imaging and histology.",NCI,0,3,ORG,
